id_geo___ca,comunidad_provincia,año,trimestre,comunidad_autonoma,tipo,valor
104,Almería,2021-01-01,1,Andalucia,s_limitadas,8.0
104,Almería,2021-01-01,2,Andalucia,s_limitadas,10.0
104,Almería,2021-01-01,3,Andalucia,s_limitadas,10.0
104,Almería,2021-01-01,4,Andalucia,s_limitadas,11.0
104,Almería,2022-01-01,1,Andalucia,s_limitadas,8.0
104,Almería,2022-01-01,2,Andalucia,s_limitadas,14.0
104,Almería,2022-01-01,3,Andalucia,s_limitadas,16.0
104,Almería,2022-01-01,4,Andalucia,s_limitadas,20.0
104,Almería,2023-01-01,1,Andalucia,s_limitadas,9.0
104,Almería,2023-01-01,2,Andalucia,s_limitadas,17.0
104,Almería,2023-01-01,3,Andalucia,s_limitadas,3.0
104,Almería,2023-01-01,4,Andalucia,s_limitadas,15.0
104,Almería,2024-01-01,1,Andalucia,s_limitadas,9.0
104,Almería,2024-01-01,2,Andalucia,s_limitadas,7.0
104,Almería,2024-01-01,3,Andalucia,s_limitadas,7.0
104,Almería,2024-01-01,4,Andalucia,s_limitadas,9.0
104,Almería,2025-01-01,1,Andalucia,s_limitadas,16.0
104,Almería,2025-01-01,2,Andalucia,s_limitadas,16.0
111,Cádiz,2021-01-01,1,Andalucia,s_limitadas,11.0
111,Cádiz,2021-01-01,2,Andalucia,s_limitadas,11.0
111,Cádiz,2021-01-01,3,Andalucia,s_limitadas,6.0
111,Cádiz,2021-01-01,4,Andalucia,s_limitadas,23.0
111,Cádiz,2022-01-01,1,Andalucia,s_limitadas,9.0
111,Cádiz,2022-01-01,2,Andalucia,s_limitadas,5.0
111,Cádiz,2022-01-01,3,Andalucia,s_limitadas,16.0
111,Cádiz,2022-01-01,4,Andalucia,s_limitadas,25.0
111,Cádiz,2023-01-01,1,Andalucia,s_limitadas,6.0
111,Cádiz,2023-01-01,2,Andalucia,s_limitadas,4.0
111,Cádiz,2023-01-01,3,Andalucia,s_limitadas,14.0
111,Cádiz,2023-01-01,4,Andalucia,s_limitadas,21.0
111,Cádiz,2024-01-01,1,Andalucia,s_limitadas,8.0
111,Cádiz,2024-01-01,2,Andalucia,s_limitadas,23.0
111,Cádiz,2024-01-01,3,Andalucia,s_limitadas,18.0
111,Cádiz,2024-01-01,4,Andalucia,s_limitadas,24.0
111,Cádiz,2025-01-01,1,Andalucia,s_limitadas,17.0
111,Cádiz,2025-01-01,2,Andalucia,s_limitadas,12.0
114,Córdoba,2021-01-01,1,Andalucia,s_limitadas,10.0
114,Córdoba,2021-01-01,2,Andalucia,s_limitadas,5.0
114,Córdoba,2021-01-01,3,Andalucia,s_limitadas,6.0
114,Córdoba,2021-01-01,4,Andalucia,s_limitadas,10.0
114,Córdoba,2022-01-01,1,Andalucia,s_limitadas,8.0
114,Córdoba,2022-01-01,2,Andalucia,s_limitadas,8.0
114,Córdoba,2022-01-01,3,Andalucia,s_limitadas,24.0
114,Córdoba,2022-01-01,4,Andalucia,s_limitadas,10.0
114,Córdoba,2023-01-01,1,Andalucia,s_limitadas,10.0
114,Córdoba,2023-01-01,2,Andalucia,s_limitadas,8.0
114,Córdoba,2023-01-01,3,Andalucia,s_limitadas,5.0
114,Córdoba,2023-01-01,4,Andalucia,s_limitadas,9.0
114,Córdoba,2024-01-01,1,Andalucia,s_limitadas,15.0
114,Córdoba,2024-01-01,2,Andalucia,s_limitadas,9.0
114,Córdoba,2024-01-01,3,Andalucia,s_limitadas,15.0
114,Córdoba,2024-01-01,4,Andalucia,s_limitadas,12.0
114,Córdoba,2025-01-01,1,Andalucia,s_limitadas,5.0
114,Córdoba,2025-01-01,2,Andalucia,s_limitadas,11.0
118,Granada,2021-01-01,1,Andalucia,s_limitadas,6.0
118,Granada,2021-01-01,2,Andalucia,s_limitadas,13.0
118,Granada,2021-01-01,3,Andalucia,s_limitadas,5.0
118,Granada,2021-01-01,4,Andalucia,s_limitadas,9.0
118,Granada,2022-01-01,1,Andalucia,s_limitadas,11.0
118,Granada,2022-01-01,2,Andalucia,s_limitadas,16.0
118,Granada,2022-01-01,3,Andalucia,s_limitadas,19.0
118,Granada,2022-01-01,4,Andalucia,s_limitadas,14.0
118,Granada,2023-01-01,1,Andalucia,s_limitadas,10.0
118,Granada,2023-01-01,2,Andalucia,s_limitadas,12.0
118,Granada,2023-01-01,3,Andalucia,s_limitadas,13.0
118,Granada,2023-01-01,4,Andalucia,s_limitadas,9.0
118,Granada,2024-01-01,1,Andalucia,s_limitadas,14.0
118,Granada,2024-01-01,2,Andalucia,s_limitadas,24.0
118,Granada,2024-01-01,3,Andalucia,s_limitadas,13.0
118,Granada,2024-01-01,4,Andalucia,s_limitadas,10.0
118,Granada,2025-01-01,1,Andalucia,s_limitadas,19.0
118,Granada,2025-01-01,2,Andalucia,s_limitadas,12.0
121,Huelva,2021-01-01,1,Andalucia,s_limitadas,3.0
121,Huelva,2021-01-01,2,Andalucia,s_limitadas,8.0
121,Huelva,2021-01-01,3,Andalucia,s_limitadas,4.0
121,Huelva,2021-01-01,4,Andalucia,s_limitadas,5.0
121,Huelva,2022-01-01,1,Andalucia,s_limitadas,4.0
121,Huelva,2022-01-01,2,Andalucia,s_limitadas,8.0
121,Huelva,2022-01-01,3,Andalucia,s_limitadas,13.0
121,Huelva,2022-01-01,4,Andalucia,s_limitadas,8.0
121,Huelva,2023-01-01,1,Andalucia,s_limitadas,3.0
121,Huelva,2023-01-01,2,Andalucia,s_limitadas,2.0
121,Huelva,2023-01-01,3,Andalucia,s_limitadas,3.0
121,Huelva,2023-01-01,4,Andalucia,s_limitadas,7.0
121,Huelva,2024-01-01,1,Andalucia,s_limitadas,6.0
121,Huelva,2024-01-01,2,Andalucia,s_limitadas,7.0
121,Huelva,2024-01-01,3,Andalucia,s_limitadas,8.0
121,Huelva,2024-01-01,4,Andalucia,s_limitadas,4.0
121,Huelva,2025-01-01,1,Andalucia,s_limitadas,6.0
121,Huelva,2025-01-01,2,Andalucia,s_limitadas,3.0
123,Jaén,2021-01-01,1,Andalucia,s_limitadas,7.0
123,Jaén,2021-01-01,2,Andalucia,s_limitadas,2.0
123,Jaén,2021-01-01,3,Andalucia,s_limitadas,3.0
123,Jaén,2021-01-01,4,Andalucia,s_limitadas,7.0
123,Jaén,2022-01-01,1,Andalucia,s_limitadas,1.0
123,Jaén,2022-01-01,2,Andalucia,s_limitadas,3.0
123,Jaén,2022-01-01,3,Andalucia,s_limitadas,6.0
123,Jaén,2022-01-01,4,Andalucia,s_limitadas,6.0
123,Jaén,2023-01-01,1,Andalucia,s_limitadas,5.0
123,Jaén,2023-01-01,2,Andalucia,s_limitadas,6.0
123,Jaén,2023-01-01,3,Andalucia,s_limitadas,2.0
123,Jaén,2023-01-01,4,Andalucia,s_limitadas,7.0
123,Jaén,2024-01-01,1,Andalucia,s_limitadas,6.0
123,Jaén,2024-01-01,2,Andalucia,s_limitadas,4.0
123,Jaén,2024-01-01,3,Andalucia,s_limitadas,12.0
123,Jaén,2024-01-01,4,Andalucia,s_limitadas,7.0
123,Jaén,2025-01-01,1,Andalucia,s_limitadas,5.0
123,Jaén,2025-01-01,2,Andalucia,s_limitadas,4.0
129,Málaga,2021-01-01,1,Andalucia,s_limitadas,37.0
129,Málaga,2021-01-01,2,Andalucia,s_limitadas,21.0
129,Málaga,2021-01-01,3,Andalucia,s_limitadas,18.0
129,Málaga,2021-01-01,4,Andalucia,s_limitadas,15.0
129,Málaga,2022-01-01,1,Andalucia,s_limitadas,23.0
129,Málaga,2022-01-01,2,Andalucia,s_limitadas,23.0
129,Málaga,2022-01-01,3,Andalucia,s_limitadas,36.0
129,Málaga,2022-01-01,4,Andalucia,s_limitadas,31.0
129,Málaga,2023-01-01,1,Andalucia,s_limitadas,16.0
129,Málaga,2023-01-01,2,Andalucia,s_limitadas,24.0
129,Málaga,2023-01-01,3,Andalucia,s_limitadas,17.0
129,Málaga,2023-01-01,4,Andalucia,s_limitadas,24.0
129,Málaga,2024-01-01,1,Andalucia,s_limitadas,33.0
129,Málaga,2024-01-01,2,Andalucia,s_limitadas,34.0
129,Málaga,2024-01-01,3,Andalucia,s_limitadas,23.0
129,Málaga,2024-01-01,4,Andalucia,s_limitadas,38.0
129,Málaga,2025-01-01,1,Andalucia,s_limitadas,41.0
129,Málaga,2025-01-01,2,Andalucia,s_limitadas,37.0
141,Sevilla,2021-01-01,1,Andalucia,s_limitadas,32.0
141,Sevilla,2021-01-01,2,Andalucia,s_limitadas,31.0
141,Sevilla,2021-01-01,3,Andalucia,s_limitadas,20.0
141,Sevilla,2021-01-01,4,Andalucia,s_limitadas,27.0
141,Sevilla,2022-01-01,1,Andalucia,s_limitadas,33.0
141,Sevilla,2022-01-01,2,Andalucia,s_limitadas,20.0
141,Sevilla,2022-01-01,3,Andalucia,s_limitadas,48.0
141,Sevilla,2022-01-01,4,Andalucia,s_limitadas,40.0
141,Sevilla,2023-01-01,1,Andalucia,s_limitadas,41.0
141,Sevilla,2023-01-01,2,Andalucia,s_limitadas,35.0
141,Sevilla,2023-01-01,3,Andalucia,s_limitadas,45.0
141,Sevilla,2023-01-01,4,Andalucia,s_limitadas,47.0
141,Sevilla,2024-01-01,1,Andalucia,s_limitadas,35.0
141,Sevilla,2024-01-01,2,Andalucia,s_limitadas,33.0
141,Sevilla,2024-01-01,3,Andalucia,s_limitadas,52.0
141,Sevilla,2024-01-01,4,Andalucia,s_limitadas,54.0
141,Sevilla,2025-01-01,1,Andalucia,s_limitadas,59.0
141,Sevilla,2025-01-01,2,Andalucia,s_limitadas,33.0
222,Huesca,2021-01-01,1,Aragon,s_limitadas,9.0
222,Huesca,2021-01-01,2,Aragon,s_limitadas,7.0
222,Huesca,2021-01-01,3,Aragon,s_limitadas,1.0
222,Huesca,2021-01-01,4,Aragon,s_limitadas,4.0
222,Huesca,2022-01-01,1,Aragon,s_limitadas,3.0
222,Huesca,2022-01-01,2,Aragon,s_limitadas,4.0
222,Huesca,2022-01-01,3,Aragon,s_limitadas,5.0
222,Huesca,2022-01-01,4,Aragon,s_limitadas,2.0
222,Huesca,2023-01-01,1,Aragon,s_limitadas,3.0
222,Huesca,2023-01-01,2,Aragon,s_limitadas,7.0
222,Huesca,2023-01-01,3,Aragon,s_limitadas,4.0
222,Huesca,2023-01-01,4,Aragon,s_limitadas,7.0
222,Huesca,2024-01-01,1,Aragon,s_limitadas,2.0
222,Huesca,2024-01-01,2,Aragon,s_limitadas,5.0
222,Huesca,2024-01-01,3,Aragon,s_limitadas,3.0
222,Huesca,2024-01-01,4,Aragon,s_limitadas,1.0
222,Huesca,2025-01-01,1,Aragon,s_limitadas,4.0
222,Huesca,2025-01-01,2,Aragon,s_limitadas,4.0
244,Teruel,2021-01-01,1,Aragon,s_limitadas,4.0
244,Teruel,2021-01-01,2,Aragon,s_limitadas,5.0
244,Teruel,2021-01-01,3,Aragon,s_limitadas,1.0
244,Teruel,2021-01-01,4,Aragon,s_limitadas,6.0
244,Teruel,2022-01-01,1,Aragon,s_limitadas,3.0
244,Teruel,2022-01-01,2,Aragon,s_limitadas,4.0
244,Teruel,2022-01-01,3,Aragon,s_limitadas,1.0
244,Teruel,2022-01-01,4,Aragon,s_limitadas,0.0
244,Teruel,2023-01-01,1,Aragon,s_limitadas,5.0
244,Teruel,2023-01-01,2,Aragon,s_limitadas,2.0
244,Teruel,2023-01-01,3,Aragon,s_limitadas,2.0
244,Teruel,2023-01-01,4,Aragon,s_limitadas,2.0
244,Teruel,2024-01-01,1,Aragon,s_limitadas,2.0
244,Teruel,2024-01-01,2,Aragon,s_limitadas,1.0
244,Teruel,2024-01-01,3,Aragon,s_limitadas,1.0
244,Teruel,2024-01-01,4,Aragon,s_limitadas,3.0
244,Teruel,2025-01-01,1,Aragon,s_limitadas,1.0
244,Teruel,2025-01-01,2,Aragon,s_limitadas,2.0
250,Zaragoza,2021-01-01,1,Aragon,s_limitadas,38.0
250,Zaragoza,2021-01-01,2,Aragon,s_limitadas,24.0
250,Zaragoza,2021-01-01,3,Aragon,s_limitadas,24.0
250,Zaragoza,2021-01-01,4,Aragon,s_limitadas,20.0
250,Zaragoza,2022-01-01,1,Aragon,s_limitadas,40.0
250,Zaragoza,2022-01-01,2,Aragon,s_limitadas,26.0
250,Zaragoza,2022-01-01,3,Aragon,s_limitadas,39.0
250,Zaragoza,2022-01-01,4,Aragon,s_limitadas,27.0
250,Zaragoza,2023-01-01,1,Aragon,s_limitadas,32.0
250,Zaragoza,2023-01-01,2,Aragon,s_limitadas,24.0
250,Zaragoza,2023-01-01,3,Aragon,s_limitadas,26.0
250,Zaragoza,2023-01-01,4,Aragon,s_limitadas,13.0
250,Zaragoza,2024-01-01,1,Aragon,s_limitadas,27.0
250,Zaragoza,2024-01-01,2,Aragon,s_limitadas,23.0
250,Zaragoza,2024-01-01,3,Aragon,s_limitadas,13.0
250,Zaragoza,2024-01-01,4,Aragon,s_limitadas,16.0
250,Zaragoza,2025-01-01,1,Aragon,s_limitadas,16.0
250,Zaragoza,2025-01-01,2,Aragon,s_limitadas,17.0
333,Asturias,2021-01-01,1,Asturias,s_limitadas,24.0
333,Asturias,2021-01-01,2,Asturias,s_limitadas,22.0
333,Asturias,2021-01-01,3,Asturias,s_limitadas,10.0
333,Asturias,2021-01-01,4,Asturias,s_limitadas,17.0
333,Asturias,2022-01-01,1,Asturias,s_limitadas,22.0
333,Asturias,2022-01-01,2,Asturias,s_limitadas,21.0
333,Asturias,2022-01-01,3,Asturias,s_limitadas,25.0
333,Asturias,2022-01-01,4,Asturias,s_limitadas,21.0
333,Asturias,2023-01-01,1,Asturias,s_limitadas,13.0
333,Asturias,2023-01-01,2,Asturias,s_limitadas,16.0
333,Asturias,2023-01-01,3,Asturias,s_limitadas,20.0
333,Asturias,2023-01-01,4,Asturias,s_limitadas,22.0
333,Asturias,2024-01-01,1,Asturias,s_limitadas,26.0
333,Asturias,2024-01-01,2,Asturias,s_limitadas,35.0
333,Asturias,2024-01-01,3,Asturias,s_limitadas,22.0
333,Asturias,2024-01-01,4,Asturias,s_limitadas,22.0
333,Asturias,2025-01-01,1,Asturias,s_limitadas,30.0
333,Asturias,2025-01-01,2,Asturias,s_limitadas,17.0
407,"Balears, Illes",2021-01-01,1,Baleares,s_limitadas,47.0
407,"Balears, Illes",2021-01-01,2,Baleares,s_limitadas,30.0
407,"Balears, Illes",2021-01-01,3,Baleares,s_limitadas,21.0
407,"Balears, Illes",2021-01-01,4,Baleares,s_limitadas,15.0
407,"Balears, Illes",2022-01-01,1,Baleares,s_limitadas,31.0
407,"Balears, Illes",2022-01-01,2,Baleares,s_limitadas,22.0
407,"Balears, Illes",2022-01-01,3,Baleares,s_limitadas,26.0
407,"Balears, Illes",2022-01-01,4,Baleares,s_limitadas,23.0
407,"Balears, Illes",2023-01-01,1,Baleares,s_limitadas,25.0
407,"Balears, Illes",2023-01-01,2,Baleares,s_limitadas,28.0
407,"Balears, Illes",2023-01-01,3,Baleares,s_limitadas,19.0
407,"Balears, Illes",2023-01-01,4,Baleares,s_limitadas,27.0
407,"Balears, Illes",2024-01-01,1,Baleares,s_limitadas,17.0
407,"Balears, Illes",2024-01-01,2,Baleares,s_limitadas,17.0
407,"Balears, Illes",2024-01-01,3,Baleares,s_limitadas,22.0
407,"Balears, Illes",2024-01-01,4,Baleares,s_limitadas,9.0
407,"Balears, Illes",2025-01-01,1,Baleares,s_limitadas,36.0
407,"Balears, Illes",2025-01-01,2,Baleares,s_limitadas,30.0
538,Santa Cruz de Tenerife,2021-01-01,1,Canarias,s_limitadas,8.0
538,Santa Cruz de Tenerife,2021-01-01,2,Canarias,s_limitadas,13.0
538,Santa Cruz de Tenerife,2021-01-01,3,Canarias,s_limitadas,8.0
538,Santa Cruz de Tenerife,2021-01-01,4,Canarias,s_limitadas,8.0
538,Santa Cruz de Tenerife,2022-01-01,1,Canarias,s_limitadas,11.0
538,Santa Cruz de Tenerife,2022-01-01,2,Canarias,s_limitadas,15.0
538,Santa Cruz de Tenerife,2022-01-01,3,Canarias,s_limitadas,12.0
538,Santa Cruz de Tenerife,2022-01-01,4,Canarias,s_limitadas,13.0
538,Santa Cruz de Tenerife,2023-01-01,1,Canarias,s_limitadas,9.0
538,Santa Cruz de Tenerife,2023-01-01,2,Canarias,s_limitadas,11.0
538,Santa Cruz de Tenerife,2023-01-01,3,Canarias,s_limitadas,15.0
538,Santa Cruz de Tenerife,2023-01-01,4,Canarias,s_limitadas,12.0
538,Santa Cruz de Tenerife,2024-01-01,1,Canarias,s_limitadas,13.0
538,Santa Cruz de Tenerife,2024-01-01,2,Canarias,s_limitadas,10.0
538,Santa Cruz de Tenerife,2024-01-01,3,Canarias,s_limitadas,9.0
538,Santa Cruz de Tenerife,2024-01-01,4,Canarias,s_limitadas,16.0
538,Santa Cruz de Tenerife,2025-01-01,1,Canarias,s_limitadas,10.0
538,Santa Cruz de Tenerife,2025-01-01,2,Canarias,s_limitadas,7.0
639,Canarias,2021-01-01,1,Canarias,s_limitadas,34.0
639,Canarias,2021-01-01,2,Canarias,s_limitadas,30.0
639,Canarias,2021-01-01,3,Canarias,s_limitadas,26.0
639,Canarias,2021-01-01,4,Canarias,s_limitadas,24.0
639,Canarias,2022-01-01,1,Canarias,s_limitadas,27.0
639,Canarias,2022-01-01,2,Canarias,s_limitadas,36.0
639,Canarias,2022-01-01,3,Canarias,s_limitadas,27.0
639,Canarias,2022-01-01,4,Canarias,s_limitadas,28.0
639,Canarias,2023-01-01,1,Canarias,s_limitadas,23.0
639,Canarias,2023-01-01,2,Canarias,s_limitadas,31.0
639,Canarias,2023-01-01,3,Canarias,s_limitadas,28.0
639,Canarias,2023-01-01,4,Canarias,s_limitadas,32.0
639,Canarias,2024-01-01,1,Canarias,s_limitadas,26.0
639,Canarias,2024-01-01,2,Canarias,s_limitadas,29.0
639,Canarias,2024-01-01,3,Canarias,s_limitadas,22.0
639,Canarias,2024-01-01,4,Canarias,s_limitadas,38.0
639,Canarias,2025-01-01,1,Canarias,s_limitadas,24.0
639,Canarias,2025-01-01,2,Canarias,s_limitadas,20.0
639,Cantabria,2021-01-01,1,Cantabria,s_limitadas,11.0
639,Cantabria,2021-01-01,2,Cantabria,s_limitadas,9.0
639,Cantabria,2021-01-01,3,Cantabria,s_limitadas,4.0
639,Cantabria,2021-01-01,4,Cantabria,s_limitadas,11.0
639,Cantabria,2022-01-01,1,Cantabria,s_limitadas,20.0
639,Cantabria,2022-01-01,2,Cantabria,s_limitadas,6.0
639,Cantabria,2022-01-01,3,Cantabria,s_limitadas,10.0
639,Cantabria,2022-01-01,4,Cantabria,s_limitadas,7.0
639,Cantabria,2023-01-01,1,Cantabria,s_limitadas,3.0
639,Cantabria,2023-01-01,2,Cantabria,s_limitadas,5.0
639,Cantabria,2023-01-01,3,Cantabria,s_limitadas,9.0
639,Cantabria,2023-01-01,4,Cantabria,s_limitadas,10.0
639,Cantabria,2024-01-01,1,Cantabria,s_limitadas,16.0
639,Cantabria,2024-01-01,2,Cantabria,s_limitadas,8.0
639,Cantabria,2024-01-01,3,Cantabria,s_limitadas,4.0
639,Cantabria,2024-01-01,4,Cantabria,s_limitadas,11.0
639,Cantabria,2025-01-01,1,Cantabria,s_limitadas,8.0
639,Cantabria,2025-01-01,2,Cantabria,s_limitadas,4.0
705,Ávila,2021-01-01,1,Castilla y Leon,s_limitadas,3.0
705,Ávila,2021-01-01,2,Castilla y Leon,s_limitadas,2.0
705,Ávila,2021-01-01,3,Castilla y Leon,s_limitadas,1.0
705,Ávila,2021-01-01,4,Castilla y Leon,s_limitadas,2.0
705,Ávila,2022-01-01,1,Castilla y Leon,s_limitadas,1.0
705,Ávila,2022-01-01,2,Castilla y Leon,s_limitadas,0.0
705,Ávila,2022-01-01,3,Castilla y Leon,s_limitadas,0.0
705,Ávila,2022-01-01,4,Castilla y Leon,s_limitadas,2.0
705,Ávila,2023-01-01,1,Castilla y Leon,s_limitadas,2.0
705,Ávila,2023-01-01,2,Castilla y Leon,s_limitadas,0.0
705,Ávila,2023-01-01,3,Castilla y Leon,s_limitadas,1.0
705,Ávila,2023-01-01,4,Castilla y Leon,s_limitadas,1.0
705,Ávila,2024-01-01,1,Castilla y Leon,s_limitadas,0.0
705,Ávila,2024-01-01,2,Castilla y Leon,s_limitadas,0.0
705,Ávila,2024-01-01,3,Castilla y Leon,s_limitadas,0.0
705,Ávila,2024-01-01,4,Castilla y Leon,s_limitadas,1.0
705,Ávila,2025-01-01,1,Castilla y Leon,s_limitadas,1.0
705,Ávila,2025-01-01,2,Castilla y Leon,s_limitadas,0.0
709,Burgos,2021-01-01,1,Castilla y Leon,s_limitadas,2.0
709,Burgos,2021-01-01,2,Castilla y Leon,s_limitadas,8.0
709,Burgos,2021-01-01,3,Castilla y Leon,s_limitadas,3.0
709,Burgos,2021-01-01,4,Castilla y Leon,s_limitadas,5.0
709,Burgos,2022-01-01,1,Castilla y Leon,s_limitadas,5.0
709,Burgos,2022-01-01,2,Castilla y Leon,s_limitadas,4.0
709,Burgos,2022-01-01,3,Castilla y Leon,s_limitadas,4.0
709,Burgos,2022-01-01,4,Castilla y Leon,s_limitadas,10.0
709,Burgos,2023-01-01,1,Castilla y Leon,s_limitadas,8.0
709,Burgos,2023-01-01,2,Castilla y Leon,s_limitadas,4.0
709,Burgos,2023-01-01,3,Castilla y Leon,s_limitadas,4.0
709,Burgos,2023-01-01,4,Castilla y Leon,s_limitadas,11.0
709,Burgos,2024-01-01,1,Castilla y Leon,s_limitadas,7.0
709,Burgos,2024-01-01,2,Castilla y Leon,s_limitadas,4.0
709,Burgos,2024-01-01,3,Castilla y Leon,s_limitadas,3.0
709,Burgos,2024-01-01,4,Castilla y Leon,s_limitadas,2.0
709,Burgos,2025-01-01,1,Castilla y Leon,s_limitadas,3.0
709,Burgos,2025-01-01,2,Castilla y Leon,s_limitadas,5.0
724,León,2021-01-01,1,Castilla y Leon,s_limitadas,7.0
724,León,2021-01-01,2,Castilla y Leon,s_limitadas,2.0
724,León,2021-01-01,3,Castilla y Leon,s_limitadas,4.0
724,León,2021-01-01,4,Castilla y Leon,s_limitadas,4.0
724,León,2022-01-01,1,Castilla y Leon,s_limitadas,2.0
724,León,2022-01-01,2,Castilla y Leon,s_limitadas,5.0
724,León,2022-01-01,3,Castilla y Leon,s_limitadas,4.0
724,León,2022-01-01,4,Castilla y Leon,s_limitadas,4.0
724,León,2023-01-01,1,Castilla y Leon,s_limitadas,1.0
724,León,2023-01-01,2,Castilla y Leon,s_limitadas,5.0
724,León,2023-01-01,3,Castilla y Leon,s_limitadas,7.0
724,León,2023-01-01,4,Castilla y Leon,s_limitadas,7.0
724,León,2024-01-01,1,Castilla y Leon,s_limitadas,6.0
724,León,2024-01-01,2,Castilla y Leon,s_limitadas,10.0
724,León,2024-01-01,3,Castilla y Leon,s_limitadas,9.0
724,León,2024-01-01,4,Castilla y Leon,s_limitadas,7.0
724,León,2025-01-01,1,Castilla y Leon,s_limitadas,2.0
724,León,2025-01-01,2,Castilla y Leon,s_limitadas,3.0
734,Palencia,2021-01-01,1,Castilla y Leon,s_limitadas,2.0
734,Palencia,2021-01-01,2,Castilla y Leon,s_limitadas,3.0
734,Palencia,2021-01-01,3,Castilla y Leon,s_limitadas,3.0
734,Palencia,2021-01-01,4,Castilla y Leon,s_limitadas,2.0
734,Palencia,2022-01-01,1,Castilla y Leon,s_limitadas,1.0
734,Palencia,2022-01-01,2,Castilla y Leon,s_limitadas,1.0
734,Palencia,2022-01-01,3,Castilla y Leon,s_limitadas,2.0
734,Palencia,2022-01-01,4,Castilla y Leon,s_limitadas,1.0
734,Palencia,2023-01-01,1,Castilla y Leon,s_limitadas,1.0
734,Palencia,2023-01-01,2,Castilla y Leon,s_limitadas,1.0
734,Palencia,2023-01-01,3,Castilla y Leon,s_limitadas,1.0
734,Palencia,2023-01-01,4,Castilla y Leon,s_limitadas,0.0
734,Palencia,2024-01-01,1,Castilla y Leon,s_limitadas,4.0
734,Palencia,2024-01-01,2,Castilla y Leon,s_limitadas,2.0
734,Palencia,2024-01-01,3,Castilla y Leon,s_limitadas,2.0
734,Palencia,2024-01-01,4,Castilla y Leon,s_limitadas,2.0
734,Palencia,2025-01-01,1,Castilla y Leon,s_limitadas,1.0
734,Palencia,2025-01-01,2,Castilla y Leon,s_limitadas,2.0
734,Valencia,2021-01-01,1,Valencia,s_limitadas,132.0
734,Valencia,2021-01-01,2,Valencia,s_limitadas,108.0
734,Valencia,2021-01-01,3,Valencia,s_limitadas,76.0
734,Valencia,2021-01-01,4,Valencia,s_limitadas,87.0
734,Valencia,2022-01-01,1,Valencia,s_limitadas,116.0
734,Valencia,2022-01-01,2,Valencia,s_limitadas,143.0
734,Valencia,2022-01-01,3,Valencia,s_limitadas,160.0
734,Valencia,2022-01-01,4,Valencia,s_limitadas,135.0
734,Valencia,2023-01-01,1,Valencia,s_limitadas,96.0
734,Valencia,2023-01-01,2,Valencia,s_limitadas,129.0
734,Valencia,2023-01-01,3,Valencia,s_limitadas,71.0
734,Valencia,2023-01-01,4,Valencia,s_limitadas,111.0
734,Valencia,2024-01-01,1,Valencia,s_limitadas,119.0
734,Valencia,2024-01-01,2,Valencia,s_limitadas,94.0
734,Valencia,2024-01-01,3,Valencia,s_limitadas,103.0
734,Valencia,2024-01-01,4,Valencia,s_limitadas,84.0
734,Valencia,2025-01-01,1,Valencia,s_limitadas,79.0
734,Valencia,2025-01-01,2,Valencia,s_limitadas,94.0
737,Salamanca,2021-01-01,1,Castilla y Leon,s_limitadas,5.0
737,Salamanca,2021-01-01,2,Castilla y Leon,s_limitadas,4.0
737,Salamanca,2021-01-01,3,Castilla y Leon,s_limitadas,6.0
737,Salamanca,2021-01-01,4,Castilla y Leon,s_limitadas,2.0
737,Salamanca,2022-01-01,1,Castilla y Leon,s_limitadas,2.0
737,Salamanca,2022-01-01,2,Castilla y Leon,s_limitadas,3.0
737,Salamanca,2022-01-01,3,Castilla y Leon,s_limitadas,5.0
737,Salamanca,2022-01-01,4,Castilla y Leon,s_limitadas,8.0
737,Salamanca,2023-01-01,1,Castilla y Leon,s_limitadas,6.0
737,Salamanca,2023-01-01,2,Castilla y Leon,s_limitadas,5.0
737,Salamanca,2023-01-01,3,Castilla y Leon,s_limitadas,7.0
737,Salamanca,2023-01-01,4,Castilla y Leon,s_limitadas,8.0
737,Salamanca,2024-01-01,1,Castilla y Leon,s_limitadas,7.0
737,Salamanca,2024-01-01,2,Castilla y Leon,s_limitadas,6.0
737,Salamanca,2024-01-01,3,Castilla y Leon,s_limitadas,6.0
737,Salamanca,2024-01-01,4,Castilla y Leon,s_limitadas,2.0
737,Salamanca,2025-01-01,1,Castilla y Leon,s_limitadas,6.0
737,Salamanca,2025-01-01,2,Castilla y Leon,s_limitadas,0.0
740,Segovia,2021-01-01,1,Castilla y Leon,s_limitadas,3.0
740,Segovia,2021-01-01,2,Castilla y Leon,s_limitadas,1.0
740,Segovia,2021-01-01,3,Castilla y Leon,s_limitadas,1.0
740,Segovia,2021-01-01,4,Castilla y Leon,s_limitadas,1.0
740,Segovia,2022-01-01,1,Castilla y Leon,s_limitadas,2.0
740,Segovia,2022-01-01,2,Castilla y Leon,s_limitadas,1.0
740,Segovia,2022-01-01,3,Castilla y Leon,s_limitadas,7.0
740,Segovia,2022-01-01,4,Castilla y Leon,s_limitadas,3.0
740,Segovia,2023-01-01,1,Castilla y Leon,s_limitadas,1.0
740,Segovia,2023-01-01,2,Castilla y Leon,s_limitadas,5.0
740,Segovia,2023-01-01,3,Castilla y Leon,s_limitadas,4.0
740,Segovia,2023-01-01,4,Castilla y Leon,s_limitadas,0.0
740,Segovia,2024-01-01,1,Castilla y Leon,s_limitadas,3.0
